PDS,PSG,DRI,T_TFC_ACC,DATE,SOA_FATAL,SOA_SERIOUS,SOA_SLIGHT,VCT_VEHICLE,VCT_PDS,VCT_OBJ,VCT_NONCOL,NO_ISSUE_WARN_8_14PT,NO_ISSUE_SINCE_1984,NO_SUMMON_15PT_MORE,NO_SUMMON_SINCE_1984,NO_DRI_INCUR_PT_5YR,NO_VALID_LIC_TYPE1,NO_VALID_LIC_TYPE2,NO_VALID_LIC_TYPE3,NO_VALID_LIC_TYPE4,NO_NOVER_3YR_EXP_LIC_TYPE1,NO_NOVER_3YR_EXP_LIC_TYPE2,NO_NOVER_3YR_EXP_LIC_TYPE3,NO_OVER_3YR_EXP_LIC_TYPE1,NO_OVER_3YR_EXP_LIC_TYPE2,NO_OVER_3YR_EXP_LIC_TYPE3,VEHICLE_CLASS_CODE,CODE,NO_VALID_LEARNER,NO_VALID_FULL_LIC,NO_EXP_LEARNER,NO_EXP_NOVER_3YR,NO_EXP_OVER_3YR,ACCIDENT_RATE
337,655,856,1430,2013-06-01,8,228,1194,605,299,141,385,3970,1112834,178,103526,504999,1973983.0,1469.0,37181.0,84930.0,78959.0,446.0,102782.0,660354.0,4342.0,42929.0,27,2,48179.0,1348504,475843.0,52271,568028,0.15239294710327456
337,655,856,1430,2013-06-01,8,228,1194,605,299,141,385,3970,1112834,178,103526,504999,1973983.0,1469.0,37181.0,84930.0,78959.0,446.0,102782.0,660354.0,4342.0,42929.0,7,16,662.0,30334,4071.0,119,3786,0.15239294710327456
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,9,5,3199.0,181076,51050.0,4680,49529,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,1,1,60258.0,1966112,360017.0,75442,654137,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,32,17,132.0,21746,1043.0,207,2056,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,4,9,5597.0,132204,161632.0,1719,13304,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,33,20,1573.0,43372,51118.0,358,2662,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,10,4,3195.0,186143,50739.0,4919,53201,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,30,10,5597.0,132381,161766.0,1973,17398,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,34,22,4306.0,248433,63537.0,7838,38251,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,3,6,0.0,215816,0.0,6073,55364,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,2,3,4342.0,248440,73446.0,7841,64364,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,28,18,4613.0,188367,109785.0,4027,44317,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,31,15,0.0,0,0.0,0,4,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,6,21,0.0,11242,0.0,78,380,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,29,19,7094.0,101870,195640.0,3553,40602,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,27,2,49580.0,1351576,476765.0,50540,569579,0.12926621160409557
321,600,922,1425,2013-07-01,14,219,1192,606,285,180,354,4688,1117522,247,103773,505412,1980526.0,1475.0,37778.0,87639.0,76429.0,437.0,103588.0,662571.0,4350.0,45075.0,7,16,586.0,30409,4117.0,108,3790,0.12926621160409557
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,34,22,4292.0,249249,63615.0,7647,38484,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,30,10,5463.0,132643,162030.0,1969,17444,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,27,2,50108.0,1354522,477896.0,48900,571220,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,4,9,5463.0,132473,161896.0,1714,13344,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,3,6,0.0,215980,0.0,5910,55568,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,33,20,1535.0,43409,51206.0,370,2672,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,9,5,3118.0,181301,51205.0,4634,49673,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,28,18,4471.0,188555,110018.0,4012,44433,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,2,3,4329.0,249256,73522.0,7650,64595,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,32,17,103.0,21832,1049.0,202,2065,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,7,16,581.0,30461,4145.0,94,3796,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,29,19,6936.0,101921,196034.0,3542,40703,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,31,15,0.0,0,0.0,0,4,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,10,4,3114.0,186364,50894.0,4867,53355,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,1,1,61189.0,1972357,360596.0,73191,656359,0.15890850722311398
278,608,866,1343,2013-08-01,12,213,1118,594,255,214,280,3738,1121260,182,103955,506126,1986781.0,1467.0,37684.0,88372.0,74162.0,439.0,104905.0,664805.0,4356.0,47110.0,6,21,0.0,11289,0.0,81,381,0.15890850722311398
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,6,21,0.0,11334,0.0,79,382,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,32,17,107.0,21880,1054.0,197,2070,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,7,16,563.0,30525,4185.0,88,3799,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,9,5,3052.0,181465,51335.0,4619,49785,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,1,1,62309.0,1978313,360935.0,71430,658170,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,4,9,5395.0,132693,162105.0,1723,13373,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,31,15,0.0,0,0.0,0,4,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,10,4,3050.0,186523,51024.0,4843,53478,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,27,2,51051.0,1357278,478598.0,47703,572488,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,29,19,6860.0,101979,196340.0,3534,40792,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,28,18,4415.0,188714,110195.0,4000,44535,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,2,3,4455.0,250064,73608.0,7498,64820,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,34,22,4419.0,250057,63699.0,7495,38710,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,33,20,1539.0,43459,51262.0,373,2682,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,30,10,5395.0,132860,162239.0,1973,17481,0.16458997392060273
332,600,818,1391,2013-09-01,13,218,1160,568,298,162,363,3451,1124711,197,104152,506573,1992751.0,1462.0,38086.0,89961.0,72384.0,434.0,105291.0,666637.0,4361.0,49466.0,3,6,0.0,216132,0.0,5779,55738,0.16458997392060273
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,33,20,1509.0,43516,51339.0,369,2697,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,10,4,3102.0,186698,51136.0,4815,53621,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,28,18,4472.0,188881,110358.0,3977,44652,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,9,5,3104.0,181647,51447.0,4596,49920,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,2,3,4717.0,250983,73642.0,7357,65018,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,34,22,4677.0,250976,63741.0,7354,38911,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,1,1,63973.0,1984342,361022.0,69499,659944,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,31,15,0.0,0,0.0,0,4,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,7,16,579.0,30589,4184.0,80,3803,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,32,17,93.0,21943,1056.0,195,2077,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,30,10,5433.0,133089,162439.0,1977,17531,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,6,21,0.0,11401,0.0,82,383,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,3,6,0.0,216246,0.0,5671,55912,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,29,19,6896.0,102051,196618.0,3527,40892,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,4,9,5433.0,132927,162305.0,1726,13419,0.10446834919321472
307,557,818,1364,2013-10-01,14,212,1138,505,288,234,337,4834,1129545,218,104370,507275,1998797.0,1456.0,38876.0,92287.0,70427.0,437.0,105543.0,668438.0,4366.0,51922.0,27,2,52459.0,1359993,479179.0,46378,573753,0.10446834919321472
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,29,19,6903.0,102132,196854.0,3539,40986,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,7,16,590.0,30658,4202.0,74,3808,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,31,15,0.0,0,0.0,0,4,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,3,6,0.0,216431,0.0,5542,56110,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,34,22,4737.0,251904,63791.0,7216,39101,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,10,4,3115.0,186848,51220.0,4806,53742,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,9,5,3117.0,181799,51531.0,4596,50031,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,33,20,1522.0,43570,51374.0,383,2705,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,30,10,5458.0,133293,162624.0,1981,17576,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,1,1,63809.0,1990478,361587.0,67771,661673,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,6,21,0.0,11439,0.0,81,384,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,32,17,105.0,21978,1060.0,204,2081,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,2,3,4774.0,251911,73695.0,7219,65206,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,27,2,52361.0,1362654,480110.0,45182,575010,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,28,18,4470.0,189067,110496.0,3983,44756,0.13548864758144127
321,636,823,1375,2013-11-01,15,191,1169,549,288,255,283,4052,1133597,207,104577,508249,2004942.0,1453.0,39757.0,93362.0,68683.0,430.0,106620.0,670183.0,4375.0,54096.0,4,9,5458.0,133140,162490.0,1729,13456,0.13548864758144127
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,28,18,4474.0,189249,110582.0,3997,44844,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,6,21,0.0,11510,0.0,79,385,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,33,20,1527.0,43644,51394.0,394,2708,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,31,15,0.0,0,0.0,0,4,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,2,3,4826.0,252690,73733.0,7094,65391,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,9,5,3099.0,181992,51587.0,4591,50146,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,4,9,5470.0,133384,162598.0,1737,13493,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,29,19,6949.0,102200,197011.0,3564,41065,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,32,17,117.0,22038,1065.0,204,2086,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,7,16,688.0,30723,4189.0,69,3808,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,27,2,52690.0,1365337,480455.0,43925,576291,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,10,4,3096.0,187042,51276.0,4797,53860,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,30,10,5470.0,133534,162732.0,1988,17617,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,3,6,0.0,216622,0.0,5404,56280,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,34,22,4790.0,252683,63828.0,7091,39287,0.12459789834870255
307,663,812,1385,2013-12-01,12,188,1185,581,270,215,319,4663,1138260,223,104800,508434,2010715.0,1452.0,40559.0,95250.0,66960.0,422.0,107019.0,672029.0,4376.0,56712.0,1,1,63914.0,1996261,361511.0,66046,663502,0.12459789834870255
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,4,9,5408.0,133637,162838.0,1731,13536,0.11935920577617329
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,2,3,4769.0,253466,73822.0,7090,65566,0.11935920577617329
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,28,18,4431.0,189484,110737.0,3981,44934,0.11935920577617329
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,27,2,52784.0,1368186,481296.0,42593,577646,0.11935920577617329
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,10,4,3057.0,187247,51377.0,4789,53967,0.11935920577617329
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,32,17,89.0,22098,1074.0,206,2091,0.11935920577617329
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,1,1,63720.0,2002468,361994.0,64224,665383,0.11935920577617329
333,655,779,1377,2014-01-01,8,224,1145,529,304,99,445,4432,1142692,213,105013,510228,2016921.0,1462.0,41960.0,95890.0,65116.0,408.0,107282.0,673938.0,4382.0,59239.0,29,19,6906.0,102284,197311.0,3565,41144,0.11935920577617329
